Date,Open,High,Low,Close,Volume
2022-02-16,8.375,8.57,8.17,8.45,7997500
2022-02-17,8.34,8.58,8.04,8.08,7621200
2022-02-18,8.09,8.152,7.83,7.92,8339400
2022-02-22,7.77,8.07,7.35,7.39,10436800
2022-02-23,7.53,7.575,6.82,6.83,13397500
2022-02-24,6.45,8.06,6.41,8.04,26601600
2022-02-25,8.05,8.1,7.62,7.9,15655600
2022-02-28,7.86,8.02,7.622,7.9,14025700
2022-03-01,7.79,7.82,7.3,7.66,14011400
2022-03-02,7.67,7.8,7.38,7.55,10191400
2022-03-03,7.55,7.59,7.175,7.22,7800900
2022-03-04,7.12,7.32,6.6,6.64,19775400
2022-03-07,6.75,6.9,6.46,6.64,14665900
2022-03-08,6.62,7.815,6.6,7.55,22609300
2022-03-09,7.76,8.04,7.665,7.87,10966800
2022-03-10,7.75,8.044,7.55,7.96,8977600
2022-03-11,8.02,8.23,7.465,7.52,11696500
2022-03-14,7.3,7.345,6.82,6.87,13051800
2022-03-15,6.96,7.34,6.66,7.31,14865900
2022-03-16,7.41,8.14,7.35,8.14,17501500
2022-03-17,7.85,8.62,7.85,8.62,11276500
2022-03-18,8.55,8.955,8.54,8.87,10600400
